timestamp_s,follower_id,leader_id,follower_type,leader_type,xs,ys,xl,yl,Lx_m,Ly_m,v_follower_mps,v_leader_mps,leader_length_m,a_follower_mps2,a_leader_mps2,leader_rank
1.2,6,9,car,car,10.886,6.6445,16.3808,7.7851,0.9948,-0.6594,1.3426,0.927,4.5,-2.551,-0.2816,1
1.2,6,11,car,truck,10.886,6.6445,21.792,6.8681,2.906,-1.9264,1.3426,0.962,8.0,-2.551,0.1881,2
1.2,6,7,car,car,10.886,6.6445,28.5804,8.2089,13.1944,-0.2356,1.3426,0.14,4.5,-2.551,-0.0007,3
1.2,9,11,car,truck,16.3808,7.7851,21.792,6.8681,-2.5888,-1.233,0.927,0.962,8.0,-0.2816,0.1881,1
1.2,9,7,car,car,16.3808,7.7851,28.5804,8.2089,7.6996,-1.3762,0.927,0.14,4.5,-0.2816,-0.0007,2
1.2,11,7,truck,car,21.792,6.8681,28.5804,8.2089,2.2884,-0.8092,0.962,0.14,4.5,0.1881,-0.0007,1
1.333,12,23,truck,car,7.727,6.0655,16.6695,5.8275,4.4425,-1.912,1.6131,0.2401,4.5,-3.1887,0.1053,1
1.333,12,22,truck,car,7.727,6.0655,26.0052,6.9491,13.7782,-1.2664,1.6131,0.2078,4.5,-3.1887,0.0004,2
1.333,23,22,car,car,16.6695,5.8275,26.0052,6.9491,4.8357,-0.6784,0.2401,0.2078,4.5,0.1053,0.0004,1
1.367,17,25,car,truck,17.9547,5.5936,19.6221,5.7835,-6.3326,-1.9601,0.2709,0.2564,8.0,0.3306,-0.2585,1
1.367,28,29,car,truck,5.1819,13.3815,16.21,13.363,3.0281,-2.1315,8.0025,5.7854,8.0,-0.2102,16.198,1
1.4,1,6,truck,car,9.353,4.965,10.9695,6.3945,-2.8835,-0.7205,1.166,1.5425,4.5,4.2202,4.7774,1
1.4,1,11,truck,truck,9.353,4.965,21.9609,6.983,4.6079,-0.482,1.166,1.1223,8.0,4.2202,1.3814,2
1.4,3,4,car,car,9.38,7.3345,9.9007,8.295,-3.9793,-0.8395,2.2096,2.7249,4.5,4.9777,-4.2311,1
1.4,3,6,car,car,9.38,7.3345,10.9695,6.3945,-2.9105,-0.86,2.2096,1.5425,4.5,4.9777,4.7774,2
1.4,3,9,car,car,9.38,7.3345,16.294,7.9458,2.414,-1.1887,2.2096,0.9317,4.5,4.9777,0.5745,3
1.4,3,11,car,truck,9.38,7.3345,21.9609,6.983,4.5809,-1.7985,2.2096,1.1223,8.0,4.9777,1.3814,4
1.4,3,7,car,car,9.38,7.3345,28.5748,8.1815,14.6948,-0.953,2.2096,0.1398,4.5,4.9777,-0.0007,5
1.4,4,9,car,car,9.9007,8.295,16.294,7.9458,1.8933,-1.4508,2.7249,0.9317,4.5,-4.2311,0.5745,1
1.4,4,11,car,truck,9.9007,8.295,21.9609,6.983,4.0602,-0.838,2.7249,1.1223,8.0,-4.2311,1.3814,2
1.4,4,7,car,car,9.9007,8.295,28.5748,8.1815,14.1741,-1.6865,2.7249,0.1398,4.5,-4.2311,-0.0007,3
1.4,5,2,car,car,15.146,10.212,23.8615,10.8385,4.2155,-1.1735,2.5134,3.4908,4.5,8.897,-1.5402,1
1.4,6,9,car,car,10.9695,6.3945,16.294,7.9458,0.8245,-0.2487,1.5425,0.9317,4.5,4.7774,0.5745,1
1.4,6,11,car,truck,10.9695,6.3945,21.9609,6.983,2.9914,-1.5615,1.5425,1.1223,8.0,4.7774,1.3814,2
1.4,6,7,car,car,10.9695,6.3945,28.5748,8.1815,13.1053,-0.013,1.5425,0.1398,4.5,4.7774,-0.0007,3
1.4,9,11,car,truck,16.294,7.9458,21.9609,6.983,-2.3331,-1.1872,0.9317,1.1223,8.0,0.5745,1.3814,1
1.4,9,7,car,car,16.294,7.9458,28.5748,8.1815,7.7808,-1.5643,0.9317,0.1398,4.5,0.5745,-0.0007,2
1.4,11,7,truck,car,21.9609,6.983,28.5748,8.1815,2.1139,-0.9515,1.1223,0.1398,4.5,1.3814,-0.0007,1
1.533,12,22,truck,car,7.8155,5.788,26.0182,6.9096,13.7027,-1.0284,2.4249,0.2079,4.5,17.7073,0.0002,1
1.6,1,3,truck,car,9.507,4.7395,9.5845,6.9155,-4.4225,0.026,1.3363,2.1488,4.5,-2.6986,-3.3494,1
1.6,1,6,truck,car,9.507,4.7395,11.1365,6.104,-2.8705,-0.7855,1.3363,1.458,4.5,-2.6986,-5.7432,2
1.6,1,11,truck,truck,9.507,4.7395,22.1782,7.113,4.6712,-0.1265,1.3363,1.4158,8.0,-2.6986,1.5646,3
1.6,3,4,car,car,9.5845,6.9155,10.1888,7.874,-3.8957,-0.8415,2.1488,2.6183,4.5,-3.3494,3.1339,1
1.6,3,6,car,car,9.5845,6.9155,11.1365,6.104,-2.948,-0.9885,2.1488,1.458,4.5,-3.3494,-5.7432,2
1.6,3,9,car,car,9.5845,6.9155,16.2455,8.1556,2.161,-0.5599,2.1488,1.2973,4.5,-3.3494,2.9111,3
1.6,3,11,car,truck,9.5845,6.9155,22.1782,7.113,4.5937,-1.9525,2.1488,1.4158,8.0,-3.3494,1.5646,4
1.6,3,7,car,car,9.5845,6.9155,28.5692,8.1541,14.4847,-0.5614,2.1488,0.1397,4.5,-3.3494,-0.0007,5
1.6,4,6,car,car,10.1888,7.874,11.1365,6.104,-3.5523,-0.03,2.6183,1.458,4.5,3.1339,-5.7432,1
1.6,4,9,car,car,10.1888,7.874,16.2455,8.1556,1.5567,-1.5184,2.6183,1.2973,4.5,3.1339,2.9111,2
1.6,4,11,car,truck,10.1888,7.874,22.1782,7.113,3.9894,-1.389,2.6183,1.4158,8.0,3.1339,1.5646,3
1.6,4,7,car,car,10.1888,7.874,28.5692,8.1541,13.8804,-1.5199,2.6183,0.1397,4.5,3.1339,-0.0007,4
1.6,5,2,car,car,14.935,10.8085,24.414,11.3586,4.979,-1.2499,3.5784,4.5482,4.5,1.6098,12.2548,1
1.6,6,11,car,truck,11.1365,6.104,22.1782,7.113,3.0417,-1.141,1.458,1.4158,8.0,-5.7432,1.5646,1
1.6,9,11,car,truck,16.2455,8.1556,22.1782,7.113,-2.0673,-1.1074,1.2973,1.4158,8.0,2.9111,1.5646,1
1.6,9,7,car,car,16.2455,8.1556,28.5692,8.1541,7.8237,-1.7985,1.2973,0.1397,4.5,2.9111,-0.0007,2
1.6,11,7,truck,car,22.1782,7.113,28.5692,8.1541,1.891,-1.1089,1.4158,0.1397,4.5,1.5646,-0.0007,1
1.6,29,8,truck,truck,16.0545,14.903,31.991,15.754,7.9365,-1.649,6.4777,5.0333,8.0,-10.2128,31.8775,1
1.767,21,25,car,truck,4.4888,7.7541,19.7934,5.8609,7.3046,-0.2568,3.0718,0.8602,8.0,0.2552,1.9159,1
1.8,1,3,truck,car,9.6175,4.6175,9.9365,6.7245,-4.181,-0.043,0.0933,1.9025,4.5,-6.7086,-2.6543,1
1.8,1,6,truck,car,9.6175,4.6175,11.2695,5.9355,-2.848,-0.832,0.0933,0.9269,4.5,-6.7086,1.0588,2
1.8,3,4,car,car,9.9365,6.7245,10.4612,7.453,-3.9753,-1.0715,1.9025,1.9986,4.5,-2.6543,-8.4688,1
1.8,3,6,car,car,9.9365,6.7245,11.2695,5.9355,-3.167,-1.011,1.9025,0.9269,4.5,-2.6543,1.0588,2
1.8,3,9,car,car,9.9365,6.7245,16.197,8.4489,1.7605,-0.0756,1.9025,1.6097,4.5,-2.6543,0.8753,3
1.8,3,11,car,truck,9.9365,6.7245,22.4455,7.2947,4.509,-1.5798,1.9025,1.8598,8.0,-2.6543,2.8618,4
1.8,3,7,car,car,9.9365,6.7245,28.5636,8.1267,14.1271,-0.3978,1.9025,0.1396,4.5,-2.6543,-0.0007,5
1.8,4,6,car,car,10.4612,7.453,11.2695,5.9355,-3.6917,-0.2825,1.9986,0.9269,4.5,-8.4688,1.0588,1
1.8,4,9,car,car,10.4612,7.453,16.197,8.4489,1.2358,-0.8041,1.9986,1.6097,4.5,-8.4688,0.8753,2
1.8,4,11,car,truck,10.4612,7.453,22.4455,7.2947,3.9843,-1.9917,1.9986,1.8598,8.0,-8.4688,2.8618,3
1.8,4,7,car,car,10.4612,7.453,28.5636,8.1267,13.6024,-1.1263,1.9986,0.1396,4.5,-8.4688,-0.0007,4
1.8,5,2,car,car,14.788,11.53,25.2262,11.9914,5.9382,-1.3386,3.7284,5.1152,4.5,-0.1778,-6.4151,1
1.8,6,11,car,truck,11.2695,5.9355,22.4455,7.2947,3.176,-0.7908,0.9269,1.8598,8.0,1.0588,2.8618,1
1.8,9,11,car,truck,16.197,8.4489,22.4455,7.2947,-1.7515,-0.9958,1.6097,1.8598,8.0,0.8753,2.8618,1
1.8,9,7,car,car,16.197,8.4489,28.5636,8.1267,7.8666,-1.4778,1.6097,0.1396,4.5,0.8753,-0.0007,2
1.8,11,7,truck,car,22.4455,7.2947,28.5636,8.1267,1.6181,-1.318,1.8598,0.1396,4.5,2.8618,-0.0007,1
1.9,30,19,bus,bus,1.0006,5.987,22.7425,4.3649,9.7419,-0.8779,0.5675,0.1369,12.0,-2.3152,0.2708,1
1.967,21,25,car,truck,4.9971,7.4365,19.9537,5.9915,6.9566,-0.705,2.8307,1.1892,8.0,-2.5125,1.3628,1
2.0,3,4,car,car,10.23,6.589,10.7327,7.2819,-3.9973,-1.1071,1.3269,1.5808,4.5,-2.9433,2.3706,1
2.0,3,6,car,car,10.23,6.589,11.5135,5.848,-3.2165,-1.059,1.3269,1.9293,4.5,-2.9433,8.511,2
2.0,3,11,car,truck,10.23,6.589,22.789,7.5411,4.559,-1.1979,1.3269,2.3357,8.0,-2.9433,1.8974,3
2.0,3,7,car,car,10.23,6.589,28.5581,8.0994,13.8281,-0.2896,1.3269,0.1394,4.5,-2.9433,-0.0007,4
2.0,4,6,car,car,10.7327,7.2819,11.5135,5.848,-3.7192,-0.3661,1.5808,1.9293,4.5,2.3706,8.511,1
2.0,4,9,car,car,10.7327,7.2819,16.2516,8.7943,1.0189,-0.2876,1.5808,1.9052,4.5,2.3706,1.5509,2
2.0,4,11,car,truck,10.7327,7.2819,22.789,7.5411,4.0563,-1.8908,1.5808,2.3357,8.0,2.3706,1.8974,3
2.0,4,7,car,car,10.7327,7.2819,28.5581,8.0994,13.3254,-0.9825,1.5808,0.1394,4.5,2.3706,-0.0007,4
2.0,5,2,car,car,14.697,12.297,26.0415,12.7233,6.8445,-1.3737,4.1491,6.8662,4.5,4.382,24.6598,1
2.0,6,11,car,truck,11.5135,5.848,22.789,7.5411,3.2755,-0.4569,1.9293,2.3357,8.0,8.511,1.8974,1
2.0,9,11,car,truck,16.2516,8.7943,22.789,7.5411,-1.4626,-0.8968,1.9052,2.3357,8.0,1.5509,1.8974,1
2.0,9,7,car,car,16.2516,8.7943,28.5581,8.0994,7.8065,-1.1051,1.9052,0.1394,4.5,1.5509,-0.0007,2
2.0,11,7,truck,car,22.789,7.5411,28.5581,8.0994,1.2691,-1.5917,2.3357,0.1394,4.5,1.8974,-0.0007,1
2.1,30,19,bus,bus,1.0401,6.055,22.7198,4.352,9.6797,-0.797,0.2853,0.0913,12.0,-0.5727,-0.7003,1
2.133,17,22,car,car,18.1785,5.782,26.0582,6.7915,3.3797,-0.7905,0.4388,0.2077,4.5,-0.0484,-0.001,1
2.167,21,25,car,truck,5.4791,7.2189,20.1449,6.1621,6.6658,-1.0932,2.5145,1.33,8.0,-0.8239,0.0477,1
2.2,4,11,car,truck,11.0203,7.086,23.1914,7.8332,4.1711,-1.4028,1.8112,2.5964,8.0,-0.3301,0.7097,1
2.2,4,7,car,car,11.0203,7.086,28.5526,8.0721,13.0323,-0.8139,1.8112,0.1393,4.5,-0.3301,-0.0007,2
2.2,5,2,car,car,14.6095,13.391,27.4358,13.6331,8.3263,-1.5579,7.7261,8.7374,4.5,31.3977,-6.3761,1
2.2,9,11,car,truck,16.3001,9.2049,23.1914,7.8332,-1.1087,-0.7783,2.2334,2.5964,8.0,1.6545,0.7097,1
2.2,9,7,car,car,16.3001,9.2049,28.5526,8.0721,7.7525,-0.6672,2.2334,0.1393,4.5,1.6545,-0.0007,2
2.2,11,7,truck,car,23.1914,7.8332,28.5526,8.0721,0.8612,-1.9111,2.5964,0.1393,4.5,0.7097,-0.0007,1
2.3,30,20,bus,car,1.0817,6.0877,8.1386,8.2203,2.5569,-0.0174,0.2775,2.9655,4.5,0.4675,-2.7265,1
2.3,30,19,bus,bus,1.0817,6.0877,22.7178,4.3427,9.6361,-0.755,0.2775,0.0547,12.0,0.4675,0.184,2
2.333,3,17,car,car,10.51,6.3465,18.2517,5.8382,3.2417,-1.2917,1.1439,0.512,4.5,1.8323,0.7837,1
2.333,3,22,car,car,10.51,6.3465,26.0718,6.7523,11.0618,-1.3942,1.1439,0.2074,4.5,1.8323,-0.0016,2
2.333,17,22,car,car,18.2517,5.8382,26.0718,6.7523,3.3201,-0.8859,0.512,0.2074,4.5,0.7837,-0.0016,1
2.367,21,25,car,truck,5.9279,7.0174,20.3492,6.3292,6.4213,-1.4618,2.4322,1.2944,8.0,-0.0096,-0.4069,1
2.4,4,11,car,truck,11.2894,6.8748,23.6323,8.1471,4.3429,-0.8777,1.545,2.8567,8.0,-2.2668,1.9021,1
2.4,4,7,car,car,11.2894,6.8748,28.5471,8.0448,12.7577,-0.63,1.545,0.1392,4.5,-2.2668,-0.0006,2
2.4,5,2,car,car,14.4175,15.0425,28.83,14.6291,9.9125,-1.3866,6.3563,8.8538,4.5,-44.9258,7.4718,1
2.4,9,11,car,truck,16.3405,9.6654,23.6323,8.1471,-0.7082,-0.6317,2.3047,2.8567,8.0,-0.862,1.9021,1
2.4,9,7,car,car,16.3405,9.6654,28.5471,8.0448,7.7066,-0.1794,2.3047,0.1392,4.5,-0.862,-0.0006,2
2.4,11,7,truck,car,23.6323,8.1471,28.5471,8.0448,0.4148,-2.0477,2.8567,0.1392,4.5,1.9021,-0.0006,1
2.5,30,20,bus,car,1.1144,6.1205,8.5733,7.8993,2.9589,-0.3712,0.0924,2.4525,4.5,-2.2098,-2.3453,1
2.5,30,19,bus,bus,1.1144,6.1205,22.7266,4.333,9.6122,-0.7125,0.0924,0.0732,12.0,-2.2098,0.1197,2
2.533,3,17,car,car,10.7385,6.2285,18.3432,5.9024,3.1047,-1.4739,1.3729,0.5748,4.5,0.2475,-0.1601,1
2.533,3,22,car,car,10.7385,6.2285,26.0855,6.7132,10.847,-1.3153,1.3729,0.207,4.5,0.2475,-0.0021,2
2.533,17,22,car,car,18.3432,5.9024,26.0855,6.7132,3.2423,-0.9892,0.5748,0.207,4.5,-0.1601,-0.0021,1
2.567,21,25,car,truck,6.3615,6.8102,20.5501,6.4783,6.1886,-1.8181,2.3459,1.2046,8.0,-0.8477,-0.494,1
2.6,4,11,car,truck,11.4789,6.6754,24.1318,8.4783,4.6529,-0.3471,1.2636,3.0852,8.0,-0.6189,0.3751,1
2.6,4,7,car,car,11.4789,6.6754,28.5416,8.0175,12.5627,-0.4579,1.2636,0.139,4.5,-0.6189,-0.0006,2
2.6,5,2,car,car,14.205,15.7045,30.2565,15.556,11.5515,-1.6515,2.2829,7.0552,4.5,3.2347,-25.5295,1
2.6,9,11,car,truck,16.335,10.1576,24.1318,8.4783,-0.2032,-0.4707,2.8558,3.0852,8.0,6.2963,0.3751,1
2.6,11,7,truck,car,24.1318,8.4783,28.5416,8.0175,-0.0902,-1.6892,3.0852,0.139,4.5,0.3751,-0.0006,1
2.7,30,20,bus,car,1.1164,6.1088,8.9095,7.5878,3.2931,-0.671,0.0715,2.2,4.5,-0.8077,-0.2545,1
2.7,30,19,bus,bus,1.1164,6.1088,22.7274,4.3137,9.611,-0.7049,0.0715,0.1268,12.0,-0.8077,0.2965,2
2.733,3,17,car,car,10.9565,6.068,18.436,5.9656,2.9795,-1.6976,1.3553,0.5494,4.5,0.3751,-0.093,1
2.733,3,22,car,car,10.9565,6.068,26.0994,6.6742,10.6429,-1.1938,1.3553,0.2066,4.5,0.3751,-0.0026,2
2.733,17,22,car,car,18.436,5.9656,26.0994,6.6742,3.1634,-1.0914,0.5494,0.2066,4.5,-0.093,-0.0026,1
2.767,21,25,car,truck,6.7534,6.6017,20.7431,6.6137,5.9897,-2.138,2.0525,1.176,8.0,-2.0809,0.2074,1
2.767,28,25,car,truck,10.0748,8.5164,20.7431,6.6137,2.6683,-0.2473,2.5841,1.176,8.0,3.3238,0.2074,1
2.8,4,7,car,car,11.6139,6.4821,28.5362,7.9903,12.4223,-0.2918,1.0792,0.1389,4.5,-1.155,-0.0006,1
2.8,5,2,car,car,13.8675,16.44,31.1163,16.1993,12.7488,-1.5593,7.3694,4.5481,4.5,48.8929,0.2617,1
2.8,9,11,car,truck,16.3295,10.8135,24.6642,8.8161,0.3347,-0.1526,3.497,3.25,8.0,0.1122,1.2833,1
2.8,11,7,truck,car,24.6642,8.8161,28.5362,7.9903,-0.628,-1.3242,3.25,0.1389,4.5,1.2833,-0.0006,1
2.9,30,20,bus,car,1.1031,6.0952,9.2205,7.2989,3.6174,-0.9463,0.2988,1.9938,4.5,3.5649,-1.7777,1
2.9,30,19,bus,bus,1.1031,6.0952,22.7267,4.2829,9.6236,-0.6877,0.2988,0.1784,12.0,3.5649,0.2197,2
2.933,17,22,car,car,18.5246,6.0241,26.1133,6.6354,3.0887,-1.1887,0.5044,0.206,4.5,-0.3513,-0.0031,1
2.967,21,28,car,car,7.078,6.4044,10.3708,8.0921,-1.2072,-0.1123,1.8013,2.2647,4.5,-0.4454,-6.4167,1
2.967,21,25,car,truck,7.078,6.4044,20.937,6.7555,5.859,-1.7989,1.8013,1.2316,8.0,-0.4454,0.3555,2
2.967,28,25,car,truck,10.3708,8.0921,20.937,6.7555,2.5662,-0.8134,2.2647,1.2316,8.0,-6.4167,0.3555,1
3.0,4,7,car,car,11.6992,6.2963,28.5308,7.963,12.3316,-0.1333,1.0187,0.1388,4.5,0.4618,-0.0006,1
3.0,11,7,truck,car,25.2595,9.1741,28.5308,7.963,-1.2287,-0.9389,3.7915,0.1388,4.5,4.1393,-0.0006,1
3.133,17,22,car,car,18.6104,6.073,26.1274,6.5967,3.017,-1.2763,0.5071,0.2053,4.5,0.3715,-0.0036,1
3.133,36,22,truck,car,3.441,8.3437,26.1274,6.5967,18.1864,-0.403,3.0907,0.2053,4.5,0.2918,-0.0036,1
3.167,21,28,car,car,7.3691,6.2192,10.6161,7.813,-1.253,-0.2062,1.6161,1.6795,4.5,-1.4008,0.5182,1
3.167,21,25,car,truck,7.3691,6.2192,21.139,6.9196,5.7699,-1.4496,1.6161,1.4046,8.0,-1.4008,1.367,2
3.167,28,25,car,truck,10.6161,7.813,21.139,6.9196,2.5229,-1.2566,1.6795,1.4046,8.0,0.5182,1.367,1
3.2,4,7,car,car,11.7897,6.1189,28.5254,7.9358,12.2357,0.0169,0.9036,0.1387,4.5,-1.6244,-0.0006,1
3.2,11,7,truck,car,25.9689,9.6244,28.5254,7.9358,-1.9435,-0.4614,4.6067,0.1387,4.5,4.0055,-0.0006,1
3.333,17,22,car,car,18.7061,6.1243,26.1415,6.5582,2.9354,-1.3661,0.5778,0.2046,4.5,0.336,-0.004,1
3.333,36,17,truck,car,3.9775,8.0277,18.7061,6.1243,10.2286,-0.2466,3.1237,0.5778,4.5,-0.1383,0.336,1
3.333,36,22,truck,car,3.9775,8.0277,26.1415,6.5582,17.664,-0.6805,3.1237,0.2046,4.5,-0.1383,-0.004,2
3.367,21,28,car,car,7.6163,6.0478,10.8136,7.5269,-1.3027,-0.3209,1.4209,1.8018,4.5,-0.5585,0.5788,1
3.367,21,25,car,truck,7.6163,6.0478,21.372,7.112,5.7557,-1.0858,1.4209,1.5868,8.0,-0.5585,0.4568,2
3.367,28,25,car,truck,10.8136,7.5269,21.372,7.112,2.5584,-1.7351,1.8018,1.5868,8.0,0.5788,0.4568,1
3.367,30,21,truck,car,1.019,6.0445,7.6163,6.0478,2.0973,-2.1467,0.8019,1.4209,4.5,8.2773,-0.5585,1
3.367,30,28,truck,car,1.019,6.0445,10.8136,7.5269,5.2946,-0.6676,0.8019,1.8018,4.5,8.2773,0.5788,2
3.367,30,25,truck,truck,1.019,6.0445,21.372,7.112,12.353,-1.4325,0.8019,1.5868,8.0,8.2773,0.4568,3
3.4,11,7,truck,car,26.8146,10.1416,28.52,7.9086,-2.7946,0.083,5.2559,0.1385,4.5,2.4817,-0.0006,1
3.533,17,22,car,car,18.8163,6.1785,26.1557,6.5199,2.8394,-1.4586,0.6528,0.2037,4.5,0.4165,-0.0043,1
3.533,36,17,truck,car,4.514,7.7235,18.8163,6.1785,9.8023,-0.605,3.0254,0.6528,4.5,-0.7162,0.4165,1
3.533,36,22,truck,car,4.514,7.7235,26.1557,6.5199,17.1417,-0.9464,3.0254,0.2037,4.5,-0.7162,-0.0043,2
3.567,21,28,car,car,7.8329,5.8799,11.0068,7.2069,-1.3261,-0.473,1.3303,1.9453,4.5,-0.2738,0.855,1
3.567,21,25,car,truck,7.8329,5.8799,21.6359,7.3173,5.803,-0.7126,1.3303,1.7974,8.0,-0.2738,1.6561,2
3.567,28,25,car,truck,11.0068,7.2069,21.6359,7.3173,2.6291,-2.0396,1.9453,1.7974,8.0,0.855,1.6561,1
3.6,30,7,truck,car,1.2929,6.344,28.5146,7.8814,22.7217,-0.6126,3.0215,0.1384,4.5,14.5768,-0.0006,1
3.667,4,23,car,car,11.9677,5.8249,16.624,7.3621,0.1563,-0.2628,0.7805,1.0371,4.5,1.1198,0.3831,1
3.7,20,19,car,bus,9.981,6.3306,22.7775,4.1243,0.7965,0.0563,1.2549,0.2281,12.0,-1.0535,0.0343,1
3.7,39,20,truck,car,6.368,7.662,9.981,6.3306,-0.887,-0.8186,2.6108,1.2549,4.5,-2.4585,-1.0535,1
3.733,17,22,car,car,18.9439,6.2316,26.1699,6.4818,2.726,-1.5498,0.7259,0.2029,4.5,0.3196,-0.0044,1
3.733,36,17,truck,car,4.9915,7.3685,18.9439,6.2316,9.4524,-1.0131,2.9419,0.7259,4.5,-0.2545,0.3196,1
3.733,36,22,truck,car,4.9915,7.3685,26.1699,6.4818,16.6784,-1.2633,2.9419,0.2029,4.5,-0.2545,-0.0044,2
3.767,21,28,car,car,8.0334,5.6847,11.198,6.8755,-1.3354,-0.6092,1.5609,1.7629,4.5,2.5602,-2.6721,1
3.767,21,25,car,truck,8.0334,5.6847,21.9574,7.5433,5.924,-0.2914,1.5609,2.134,8.0,2.5602,1.7048,2
3.767,28,25,car,truck,11.198,6.8755,21.9574,7.5433,2.7594,-1.4822,1.7629,2.134,8.0,-2.6721,1.7048,1
3.8,30,7,car,car,1.528,6.9195,28.5093,7.8543,22.4813,-0.8652,1.9989,0.1383,4.5,-16.7267,-0.0005,1
3.9,20,19,car,bus,10.1232,6.1126,22.8007,4.0849,0.6775,-0.1223,1.5144,0.2268,12.0,3.8817,-0.0466,1
3.9,39,20,truck,car,6.758,7.351,10.1232,6.1126,-1.1348,-0.9116,2.5051,1.5144,4.5,1.3755,3.8817,1
3.933,17,22,car,car,19.087,6.2782,26.1841,6.4439,2.5971,-1.6343,0.7748,0.202,4.5,0.1662,-0.0043,1
3.933,36,17,truck,car,5.469,6.9953,19.087,6.2782,9.118,-1.4329,3.2343,0.7748,4.5,3.2027,0.1662,1
3.933,36,22,truck,car,5.469,6.9953,26.1841,6.4439,16.2151,-1.5986,3.2343,0.202,4.5,3.2027,-0.0043,2
3.967,21,28,car,car,8.293,5.4601,11.3517,6.5895,-1.4413,-0.6706,1.7695,1.6117,4.5,-0.5022,1.1615,1
3.967,28,25,car,truck,11.3517,6.5895,22.3289,7.792,2.9772,-0.9475,1.6117,2.2676,8.0,1.1615,-0.3703,1
4.0,30,7,car,car,1.8885,6.7825,28.504,7.8272,22.1155,-0.7553,2.4252,0.1382,4.5,-3.4922,-0.0005,1
4.1,20,19,car,bus,10.3748,5.8577,22.8256,4.046,0.4508,-0.3383,1.9499,0.2437,12.0,0.3255,0.2162,1
4.1,39,20,truck,car,7.179,6.9905,10.3748,5.8577,-1.3042,-1.0172,3.1718,1.9499,4.5,5.3486,0.3255,1
4.133,17,22,car,car,19.241,6.3183,26.1983,6.4062,2.4573,-1.7121,0.8209,0.2012,4.5,0.2916,-0.0038,1
4.133,36,17,truck,car,6.0063,6.622,19.241,6.3183,8.7347,-1.8463,3.0253,0.8209,4.5,-5.2986,0.2916,1
4.133,36,22,truck,car,6.0063,6.622,26.1983,6.4062,15.692,-1.9342,3.0253,0.2012,4.5,-5.2986,-0.0038,2
4.167,21,28,car,car,8.5519,5.2204,11.5055,6.3035,-1.5464,-0.7169,1.8026,1.5352,4.5,0.8193,-1.8315,1
4.167,28,25,car,truck,11.5055,6.3035,22.7188,8.051,3.2133,-0.4025,1.5352,2.523,8.0,-1.8315,2.9249,1
4.2,30,7,car,car,2.249,6.4995,28.4987,7.8,21.7497,-0.4995,2.3893,0.1381,4.5,3.3465,-0.0005,1
4.233,40,34,truck,car,2.0585,9.2407,9.7002,7.1894,3.1417,-0.0987,4.1421,2.6147,4.5,0.0506,-0.847,1
4.3,39,20,truck,car,7.64,6.5425,10.6361,5.594,-1.5039,-1.2015,2.7631,1.6434,4.5,-9.4089,-3.2628,1
4.333,17,22,car,car,19.4073,6.3593,26.2125,6.3686,2.3052,-1.7907,0.8983,0.2005,4.5,0.4849,-0.003,1
4.333,36,17,truck,car,6.4482,6.3343,19.4073,6.3593,8.4591,-2.125,2.392,0.8983,4.5,-0.9634,0.4849,1
4.333,36,22,truck,car,6.4482,6.3343,26.2125,6.3686,15.2643,-2.1157,2.392,0.2005,4.5,-0.9634,-0.003,2
4.367,21,28,car,car,8.8148,4.9705,11.6045,6.0389,-1.7103,-0.7316,1.7542,1.3447,4.5,-1.2999,-0.1833,1
4.4,30,7,car,car,2.6815,6.2395,28.4934,7.7729,21.3119,-0.2666,2.4538,0.138,4.5,-2.6156,-0.0005,1
4.433,40,34,truck,car,2.7569,8.8017,9.9985,6.7967,2.7416,-0.145,4.0852,2.2497,4.5,-0.6298,-2.8176,1
4.533,17,22,car,car,19.5877,6.4143,26.2266,6.3311,2.1389,-1.7168,0.9858,0.2001,4.5,0.4084,-0.0012,1
4.533,36,17,truck,car,6.8128,6.0465,19.5877,6.4143,8.2749,-1.7822,2.2743,0.9858,4.5,-0.2908,0.4084,1
4.533,36,22,truck,car,6.8128,6.0465,26.2266,6.3311,14.9138,-1.8654,2.2743,0.2001,4.5,-0.2908,-0.0012,2
4.567,21,28,car,car,9.0515,4.7554,11.7054,5.7767,-1.8461,-0.7787,1.4194,1.5423,4.5,-2.0515,2.1546,1
4.633,30,34,car,car,3.0886,5.9365,10.2202,6.4481,2.6316,-1.2884,1.9311,1.9785,4.5,-1.518,0.0288,1
4.633,40,34,truck,car,3.4306,8.3705,10.2202,6.4481,2.2896,-0.2276,3.892,1.9785,4.5,-1.2823,0.0288,1
4.633,40,44,truck,motorcycle,3.4306,8.3705,18.142,7.8615,12.7114,-1.141,3.892,2.9876,2.0,-1.2823,-1.1681,2
4.733,17,22,car,car,19.7785,6.4978,26.2408,6.2937,1.9623,-1.5959,1.1131,0.2,4.5,0.8681,-0.0002,1
4.733,36,17,truck,car,7.1755,5.791,19.7785,6.4978,8.103,-1.4432,2.1437,1.1131,4.5,-0.9507,0.8681,1
4.733,36,22,truck,car,7.1755,5.791,26.2408,6.2937,14.5653,-1.6473,2.1437,0.2,4.5,-0.9507,-0.0002,2
4.767,21,28,car,car,9.2404,4.5858,11.8122,5.501,-1.9282,-0.8848,1.1738,1.1434,4.5,-0.397,-5.9026,1
4.833,30,40,truck,truck,3.438,5.8069,4.0437,7.928,-7.3943,-0.3789,1.8481,3.6879,8.0,0.0045,-0.757,1
