frame_number,vehicle_id,timestamp_s,vehicle_type,x_center_px,y_center_px,x_front_px,y_front_px,x_min,y_min,x_max,y_max,width_px,height_px,confidence,vehicle_length_m,vehicle_width_m
25209,2738,840.3,car,543.94,212.96,613.07,212.96,474.81,183.54,613.07,242.39,138.26,58.85,0.8301,4.5,1.8
25213,2594,840.433,car,143.47,287.33,286.51,287.33,0.43,218.55,286.51,356.1,286.09,137.55,0.921,4.5,1.8
25215,2738,840.5,car,542.0,210.6,611.84,210.6,472.16,181.31,611.84,239.89,139.68,58.57,0.8459,4.5,1.8
25219,2594,840.633,car,143.54,287.45,286.66,287.45,0.42,218.81,286.66,356.1,286.24,137.29,0.9174,4.5,1.8
25221,2738,840.7,car,541.79,209.91,610.48,209.91,473.1,179.99,610.48,239.84,137.38,59.85,0.8585,4.5,1.8
25225,2594,840.833,car,142.24,287.09,284.13,287.09,0.36,217.82,284.13,356.36,283.77,138.54,0.9123,4.5,1.8
25227,2738,840.9,car,540.64,209.23,608.57,209.23,472.72,178.54,608.57,239.93,135.85,61.4,0.8567,4.5,1.8
25231,2594,841.033,car,141.47,288.4,282.79,288.4,0.15,219.88,282.79,356.92,282.64,137.04,0.8934,4.5,1.8
25233,2738,841.1,car,539.62,208.31,607.43,208.31,471.82,177.83,607.43,238.79,135.61,60.96,0.841,4.5,1.8
25237,2594,841.233,car,141.53,291.77,282.98,291.77,0.08,226.98,282.98,356.57,282.9,129.59,0.8993,4.5,1.8
25239,2738,841.3,car,538.5,207.41,606.12,207.41,470.87,176.56,606.12,238.27,135.25,61.71,0.8415,4.5,1.8
25243,2594,841.433,car,141.8,291.9,283.44,291.9,0.16,227.1,283.44,356.69,283.27,129.59,0.8918,4.5,1.8
25245,2738,841.5,car,538.65,207.67,605.99,207.67,471.3,177.07,605.99,238.27,134.7,61.21,0.8512,4.5,1.8
25249,2594,841.633,car,142.49,289.42,284.8,289.42,0.17,222.67,284.8,356.17,284.63,133.5,0.9087,4.5,1.8
25251,2738,841.7,car,539.52,207.28,606.67,207.28,472.36,176.72,606.67,237.83,134.31,61.1,0.8516,4.5,1.8
25255,2594,841.833,car,142.89,287.12,285.63,287.12,0.15,218.03,285.63,356.21,285.47,138.19,0.9061,4.5,1.8
25257,2738,841.9,car,541.28,207.67,608.94,207.67,473.63,176.76,608.94,238.59,135.31,61.84,0.8442,4.5,1.8
25261,2594,842.033,car,144.1,287.63,288.06,287.63,0.13,218.74,288.06,356.52,287.93,137.79,0.8938,4.5,1.8
25263,2738,842.1,car,542.46,207.89,610.49,207.89,474.44,177.27,610.49,238.52,136.04,61.25,0.838,4.5,1.8
25267,2594,842.233,car,144.76,287.0,289.2,287.0,0.32,217.64,289.2,356.36,288.88,138.73,0.9011,4.5,1.8
25269,2738,842.3,car,543.94,207.71,611.05,207.71,476.84,177.89,611.05,237.54,134.21,59.65,0.8433,4.5,1.8
25273,2594,842.433,car,146.03,288.04,292.06,288.04,0.0,220.11,292.06,355.97,292.06,135.86,0.9034,4.5,1.8
25275,2738,842.5,car,545.19,208.18,612.24,208.18,478.15,178.31,612.24,238.05,134.09,59.74,0.8442,4.5,1.8
25279,2594,842.633,car,146.15,287.66,292.31,287.66,0.0,219.32,292.31,356.0,292.31,136.68,0.8974,4.5,1.8
25281,2738,842.7,car,546.11,208.8,612.81,208.8,479.4,178.29,612.81,239.31,133.42,61.02,0.8383,4.5,1.8
25285,2594,842.833,car,146.02,287.61,291.91,287.61,0.14,219.31,291.91,355.91,291.77,136.6,0.896,4.5,1.8
25287,2738,842.9,car,546.47,208.99,613.17,208.99,479.77,178.15,613.17,239.84,133.4,61.69,0.8485,4.5,1.8
25291,2594,843.033,car,145.49,291.09,290.82,291.09,0.16,226.57,290.82,355.61,290.65,129.04,0.8991,4.5,1.8
25293,2738,843.1,car,546.8,209.57,613.56,209.57,480.05,178.45,613.56,240.68,133.51,62.23,0.845,4.5,1.8
25297,2594,843.233,car,144.98,292.58,289.88,292.58,0.08,229.74,289.88,355.43,289.8,125.69,0.8842,4.5,1.8
25299,2738,843.3,car,547.2,209.74,613.6,209.74,480.79,178.79,613.6,240.68,132.81,61.89,0.8453,4.5,1.8
25303,2594,843.433,car,144.87,290.57,289.69,290.57,0.05,225.63,289.69,355.51,289.64,129.88,0.8812,4.5,1.8
25305,2738,843.5,car,547.8,209.73,613.84,209.73,481.75,179.18,613.84,240.28,132.09,61.1,0.8471,4.5,1.8
25309,2594,843.633,car,145.25,291.38,290.49,291.38,0.0,226.97,290.49,355.8,290.49,128.83,0.89,4.5,1.8
25311,2738,843.7,car,549.68,209.85,615.84,209.85,483.52,179.35,615.84,240.34,132.32,60.99,0.7949,4.5,1.8
25315,2594,843.833,car,145.08,292.31,290.16,292.31,0.0,228.22,290.16,356.4,290.16,128.18,0.8971,4.5,1.8
25317,2738,843.9,car,550.88,209.78,617.25,209.78,484.51,179.28,617.25,240.29,132.74,61.01,0.7885,4.5,1.8
25321,2594,844.033,car,145.46,287.69,290.92,287.69,0.0,219.19,290.92,356.18,290.92,137.0,0.9114,4.5,1.8
25323,2738,844.1,car,559.58,209.43,617.4,209.43,501.76,179.46,617.4,239.39,115.65,59.93,0.7224,4.5,1.8
25327,2594,844.233,car,145.72,287.67,291.45,287.67,0.0,219.25,291.45,356.1,291.45,136.85,0.9113,4.5,1.8
25329,2738,844.3,car,560.7,209.59,618.51,209.59,502.89,180.05,618.51,239.13,115.62,59.08,0.7572,4.5,1.8
25333,2594,844.433,car,145.92,293.52,291.83,293.52,0.0,230.83,291.83,356.21,291.83,125.38,0.9094,4.5,1.8
25335,2738,844.5,car,556.01,209.94,620.69,209.94,491.32,180.27,620.69,239.61,129.37,59.34,0.7008,4.5,1.8
25339,2594,844.633,car,145.99,288.83,291.99,288.83,0.0,221.85,291.99,355.81,291.99,133.96,0.9154,4.5,1.8
25341,2738,844.7,car,553.46,210.01,620.79,210.01,486.13,180.25,620.79,239.76,134.66,59.51,0.6742,4.5,1.8
25345,2594,844.833,car,146.22,291.04,292.43,291.04,0.0,225.92,292.43,356.16,292.43,130.24,0.9239,4.5,1.8
25346,2809,844.867,motorcycle,587.23,270.34,622.6,270.34,551.86,240.06,622.6,300.62,70.74,60.56,0.6386,2.0,0.8
25347,2738,844.9,car,551.48,210.49,619.39,210.49,483.58,180.2,619.39,240.77,135.81,60.58,0.7757,4.5,1.8
25350,2810,845.0,bicycle,361.63,304.41,461.79,304.41,261.48,254.23,461.79,354.6,200.31,100.38,0.546,1.8,0.6
25351,2594,845.033,car,146.3,288.9,292.61,288.9,0.0,221.48,292.61,356.32,292.61,134.84,0.9239,4.5,1.8
25352,2809,845.067,motorcycle,586.25,269.93,622.64,269.93,549.86,239.16,622.64,300.69,72.78,61.53,0.628,2.0,0.8
25353,2738,845.1,car,552.41,210.98,620.19,210.98,484.63,180.64,620.19,241.32,135.56,60.68,0.7967,4.5,1.8
25356,2810,845.2,bicycle,361.12,306.97,462.43,306.97,259.8,259.36,462.43,354.58,202.63,95.22,0.4241,1.8,0.6
25357,2594,845.233,car,146.28,288.85,292.57,288.85,0.0,221.49,292.57,356.21,292.57,134.72,0.9283,4.5,1.8
25358,2809,845.267,motorcycle,584.46,269.48,620.02,269.48,548.89,238.04,620.02,300.92,71.14,62.88,0.5723,2.0,0.8
25359,2738,845.3,car,551.2,210.98,619.0,210.98,483.4,180.5,619.0,241.47,135.59,60.97,0.8074,4.5,1.8
25363,2594,845.433,car,145.79,289.25,291.58,289.25,0.0,222.45,291.58,356.05,291.58,133.6,0.9237,4.5,1.8
25364,2809,845.467,motorcycle,582.74,268.34,619.34,268.34,546.13,235.83,619.34,300.85,73.21,65.03,0.5358,2.0,0.8
25365,2738,845.5,car,550.32,211.3,617.96,211.3,482.68,181.04,617.96,241.57,135.28,60.53,0.8203,4.5,1.8
25369,2594,845.633,car,144.57,288.78,288.7,288.78,0.44,222.38,288.7,355.17,288.26,132.8,0.9123,4.5,1.8
25370,2809,845.667,motorcycle,576.08,266.45,615.76,266.45,536.41,230.46,615.76,302.44,79.35,71.98,0.5115,2.0,0.8
25371,2738,845.7,car,548.41,211.96,614.87,211.96,481.95,181.88,614.87,242.04,132.92,60.16,0.8384,4.5,1.8
25375,2594,845.833,car,144.45,290.76,288.88,290.76,0.02,225.84,288.88,355.67,288.86,129.83,0.8903,4.5,1.8
25376,2809,845.867,motorcycle,572.33,265.37,615.04,265.37,529.63,227.31,615.04,303.43,85.42,76.12,0.5925,2.0,0.8
25377,2738,845.9,car,547.47,212.54,613.82,212.54,481.12,182.11,613.82,242.97,132.71,60.86,0.8348,4.5,1.8
25381,2594,846.033,car,144.05,290.7,287.93,290.7,0.16,225.81,287.93,355.58,287.77,129.76,0.8886,4.5,1.8
25382,2809,846.067,motorcycle,573.74,266.58,614.1,266.58,533.38,228.62,614.1,304.54,80.72,75.92,0.4791,2.0,0.8
25383,2738,846.1,car,547.05,213.26,613.38,213.26,480.73,183.43,613.38,243.09,132.65,59.66,0.8324,4.5,1.8
25387,2594,846.233,car,142.99,290.59,285.7,290.59,0.28,225.15,285.7,356.02,285.42,130.87,0.8466,4.5,1.8
25388,2809,846.267,motorcycle,575.33,268.51,612.78,268.51,537.88,232.16,612.78,304.86,74.9,72.7,0.4773,2.0,0.8
25389,2738,846.3,car,545.88,213.21,612.56,213.21,479.2,183.16,612.56,243.26,133.36,60.09,0.8296,4.5,1.8
25393,2594,846.433,car,142.53,289.59,284.59,289.59,0.46,223.88,284.59,355.31,284.13,131.43,0.835,4.5,1.8
25394,2809,846.467,motorcycle,572.83,267.33,612.76,267.33,532.91,229.94,612.76,304.73,79.86,74.8,0.489,2.0,0.8
25395,2738,846.5,car,545.83,213.29,612.66,213.29,479.0,183.23,612.66,243.35,133.66,60.12,0.8431,4.5,1.8
25399,2594,846.633,car,143.37,289.27,286.18,289.27,0.56,222.95,286.18,355.59,285.61,132.64,0.8154,4.5,1.8
25400,2809,846.667,motorcycle,572.88,267.54,613.68,267.54,532.07,230.67,613.68,304.41,81.61,73.74,0.6653,2.0,0.8
25401,2738,846.7,car,545.85,214.08,613.13,214.08,478.56,184.11,613.13,244.04,134.57,59.93,0.8033,4.5,1.8
25405,2594,846.833,car,143.46,290.27,286.37,290.27,0.55,224.93,286.37,355.61,285.82,130.69,0.8037,4.5,1.8
25406,2809,846.867,motorcycle,573.44,266.9,615.65,266.9,531.24,230.15,615.65,303.65,84.41,73.5,0.7227,2.0,0.8
25406,2810,846.867,bicycle,359.11,308.67,460.3,308.67,257.91,260.32,460.3,357.03,202.4,96.71,0.5438,1.8,0.6
25407,2738,846.9,car,549.07,214.83,613.56,214.83,484.57,184.32,613.56,245.33,128.99,61.01,0.7575,4.5,1.8
25411,2594,847.033,car,142.39,289.19,284.52,289.19,0.26,222.96,284.52,355.42,284.26,132.46,0.6099,4.5,1.8
25412,2809,847.067,motorcycle,573.0,266.82,615.23,266.82,530.77,229.77,615.23,303.87,84.47,74.09,0.6532,2.0,0.8
25412,2810,847.067,bicycle,368.04,308.95,476.43,308.95,259.66,260.24,476.43,357.66,216.78,97.42,0.5858,1.8,0.6
25413,2738,847.1,car,548.66,214.94,613.83,214.94,483.49,184.03,613.83,245.86,130.34,61.83,0.7647,4.5,1.8
25417,2594,847.233,car,143.73,289.13,286.87,289.13,0.58,223.37,286.87,354.88,286.29,131.51,0.8348,4.5,1.8
25418,2809,847.267,motorcycle,573.74,266.96,615.7,266.96,531.79,230.06,615.7,303.86,83.91,73.8,0.6229,2.0,0.8
25418,2810,847.267,bicycle,421.8,310.15,490.91,310.15,352.7,262.5,490.91,357.81,138.21,95.31,0.5319,1.8,0.6
25419,2738,847.3,car,549.58,213.99,613.84,213.99,485.33,183.49,613.84,244.48,128.51,60.99,0.7178,4.5,1.8
25423,2594,847.433,car,144.38,288.91,288.05,288.91,0.71,222.62,288.05,355.21,287.34,132.59,0.8675,4.5,1.8
25424,2810,847.467,bicycle,423.75,309.81,490.42,309.81,357.07,261.6,490.42,358.02,133.36,96.41,0.549,1.8,0.6
25424,2809,847.467,motorcycle,573.13,264.22,615.31,264.22,530.95,228.86,615.31,299.59,84.36,70.73,0.504,2.0,0.8
25425,2738,847.5,car,552.92,213.69,613.89,213.69,491.96,183.24,613.89,244.14,121.92,60.91,0.6995,4.5,1.8
25429,2594,847.633,car,144.77,288.48,288.7,288.48,0.84,221.47,288.7,355.49,287.87,134.02,0.8974,4.5,1.8
25430,2810,847.667,bicycle,423.72,310.36,490.9,310.36,356.54,262.57,490.9,358.15,134.36,95.58,0.5904,1.8,0.6
25431,2738,847.7,car,547.14,213.25,614.16,213.25,480.13,182.91,614.16,243.58,134.03,60.67,0.7726,4.5,1.8
25431,2809,847.7,motorcycle,567.53,253.58,606.5,253.58,528.55,228.61,606.5,278.55,77.95,49.94,0.6307,2.0,0.8
25435,2594,847.833,car,144.68,288.81,288.67,288.81,0.7,222.23,288.67,355.39,287.96,133.15,0.8876,4.5,1.8
25436,2810,847.867,bicycle,423.72,310.17,491.02,310.17,356.42,262.4,491.02,357.93,134.6,95.52,0.5171,1.8,0.6
25437,2738,847.9,car,546.03,212.89,613.8,212.89,478.26,182.54,613.8,243.25,135.54,60.71,0.8468,4.5,1.8
25441,2594,848.033,car,144.68,288.95,288.69,288.95,0.68,222.44,288.69,355.45,288.01,133.01,0.8875,4.5,1.8
25442,2810,848.067,bicycle,423.53,309.47,491.27,309.47,355.79,261.08,491.27,357.86,135.48,96.78,0.6457,1.8,0.6
25443,2738,848.1,car,546.22,212.74,613.8,212.74,478.64,182.08,613.8,243.41,135.17,61.32,0.8472,4.5,1.8
25446,2809,848.2,motorcycle,575.84,267.53,619.8,267.53,531.89,230.49,619.8,304.57,87.9,74.08,0.5246,2.0,0.8
25447,2594,848.233,car,144.53,288.69,288.37,288.69,0.7,221.88,288.37,355.5,287.67,133.62,0.891,4.5,1.8
25448,2810,848.267,bicycle,423.38,307.01,490.97,307.01,355.79,256.51,490.97,357.51,135.17,101.0,0.4102,1.8,0.6
25449,2738,848.3,car,545.92,213.05,613.87,213.05,477.96,182.32,613.87,243.77,135.91,61.46,0.8481,4.5,1.8
25452,2809,848.4,motorcycle,572.54,267.12,613.5,267.12,531.57,230.16,613.5,304.07,81.93,73.91,0.5128,2.0,0.8
25453,2594,848.433,car,144.91,288.96,289.05,288.96,0.77,222.26,289.05,355.65,288.28,133.39,0.8846,4.5,1.8
25454,2810,848.467,bicycle,374.91,306.56,491.51,306.56,258.31,255.49,491.51,357.62,233.2,102.12,0.5292,1.8,0.6
25455,2738,848.5,car,544.65,213.27,613.54,213.27,475.77,182.35,613.54,244.19,137.77,61.83,0.8626,4.5,1.8
25458,2809,848.6,motorcycle,573.32,267.19,614.4,267.19,532.24,230.61,614.4,303.76,82.16,73.15,0.5794,2.0,0.8
25459,2594,848.633,car,144.89,288.11,288.95,288.11,0.84,220.85,288.95,355.38,288.11,134.53,0.8795,4.5,1.8
25460,2810,848.667,bicycle,374.9,303.7,491.53,303.7,258.27,249.27,491.53,358.13,233.25,108.86,0.6302,1.8,0.6
25461,2738,848.7,car,542.03,213.25,613.25,213.25,470.81,182.4,613.25,244.1,142.44,61.7,0.7993,4.5,1.8
25465,2594,848.833,car,144.62,286.09,288.46,286.09,0.77,216.87,288.46,355.31,287.69,138.44,0.865,4.5,1.8
25466,2810,848.867,bicycle,374.56,305.79,489.78,305.79,259.33,253.64,489.78,357.95,230.45,104.31,0.6379,1.8,0.6
25467,2738,848.9,car,540.42,213.36,613.26,213.36,467.58,182.75,613.26,243.96,145.68,61.22,0.8016,4.5,1.8
25471,2594,849.033,car,144.3,287.56,287.84,287.56,0.76,219.76,287.84,355.37,287.07,135.61,0.8577,4.5,1.8
25471,2811,849.033,bicycle,339.49,208.71,366.64,208.71,312.33,192.29,366.64,225.12,54.31,32.84,0.6058,1.8,0.6
25472,2810,849.067,bicycle,373.98,307.26,490.01,307.26,257.94,256.54,490.01,357.97,232.07,101.42,0.6719,1.8,0.6
25473,2738,849.1,car,541.01,213.71,613.24,213.71,468.78,183.29,613.24,244.14,144.46,60.85,0.8437,4.5,1.8
25473,2809,849.1,motorcycle,573.23,268.45,612.97,268.45,533.49,232.33,612.97,304.57,79.49,72.23,0.5032,2.0,0.8
25477,2594,849.233,car,143.93,289.1,287.23,289.1,0.63,222.53,287.23,355.67,286.6,133.14,0.8618,4.5,1.8
25477,2811,849.233,bicycle,335.33,207.24,354.21,207.24,316.46,189.07,354.21,225.42,37.75,36.35,0.5053,1.8,0.6
25478,2810,849.267,bicycle,373.07,307.32,489.48,307.32,256.65,256.61,489.48,358.03,232.83,101.42,0.7533,1.8,0.6
25479,2738,849.3,car,541.68,214.18,613.27,214.18,470.08,183.41,613.27,244.96,143.2,61.54,0.8491,4.5,1.8
25479,2809,849.3,motorcycle,573.2,267.9,613.81,267.9,532.59,231.27,613.81,304.53,81.22,73.26,0.5894,2.0,0.8
25483,2594,849.433,car,143.77,289.4,286.98,289.4,0.56,223.17,286.98,355.62,286.41,132.45,0.8187,4.5,1.8
25484,2810,849.467,bicycle,374.0,305.15,491.35,305.15,256.65,253.0,491.35,357.29,234.7,104.29,0.7612,1.8,0.6
25485,2738,849.5,car,540.72,215.15,613.69,215.15,467.75,184.26,613.69,246.03,145.95,61.77,0.8163,4.5,1.8
25485,2809,849.5,motorcycle,573.28,268.31,613.91,268.31,532.65,231.38,613.91,305.24,81.26,73.86,0.5434,2.0,0.8
25485,2811,849.5,bicycle,318.46,208.57,336.15,208.57,300.77,191.51,336.15,225.63,35.38,34.12,0.5057,1.8,0.6
25489,2594,849.633,car,143.45,289.24,286.37,289.24,0.54,222.94,286.37,355.55,285.84,132.6,0.8258,4.5,1.8
25490,2810,849.667,bicycle,373.02,306.26,489.56,306.26,256.49,254.39,489.56,358.13,233.07,103.74,0.6955,1.8,0.6
25491,2738,849.7,car,541.39,215.76,614.19,215.76,468.59,184.36,614.19,247.17,145.6,62.81,0.8094,4.5,1.8
25491,2809,849.7,motorcycle,574.43,268.92,614.69,268.92,534.17,232.72,614.69,305.13,80.52,72.41,0.6104,2.0,0.8
25495,2594,849.833,car,143.36,289.05,286.17,289.05,0.55,222.42,286.17,355.67,285.62,133.25,0.79,4.5,1.8
25496,2810,849.867,bicycle,373.91,304.94,491.3,304.94,256.52,252.43,491.3,357.45,234.79,105.02,0.7723,1.8,0.6
25497,2738,849.9,car,541.33,215.8,614.19,215.8,468.46,184.27,614.19,247.33,145.73,63.06,0.8264,4.5,1.8
25497,2809,849.9,motorcycle,574.39,268.8,614.67,268.8,534.11,232.61,614.67,304.99,80.56,72.38,0.6141,2.0,0.8
25501,2594,850.033,car,144.06,289.92,287.46,289.92,0.66,224.32,287.46,355.53,286.81,131.21,0.8218,4.5,1.8
25502,2810,850.067,bicycle,374.03,303.73,491.75,303.73,256.31,249.77,491.75,357.69,235.44,107.92,0.7554,1.8,0.6
25503,2738,850.1,car,541.06,214.15,613.9,214.15,468.22,183.93,613.9,244.38,145.67,60.45,0.8095,4.5,1.8
25503,2809,850.1,motorcycle,574.32,268.29,614.45,268.29,534.18,232.41,614.45,304.17,80.28,71.76,0.606,2.0,0.8
25507,2594,850.233,car,145.07,292.7,289.85,292.7,0.28,229.14,289.85,356.26,289.56,127.11,0.9123,4.5,1.8
25508,2810,850.267,bicycle,372.83,304.4,490.51,304.4,255.15,251.33,490.51,357.48,235.35,106.15,0.657,1.8,0.6
25509,2738,850.3,car,541.05,212.93,613.22,212.93,468.88,182.74,613.22,243.13,144.34,60.39,0.837,4.5,1.8
25513,2594,850.433,car,144.75,288.44,289.35,288.44,0.16,221.12,289.35,355.75,289.2,134.63,0.9068,4.5,1.8
25514,2810,850.467,bicycle,400.91,303.5,490.54,303.5,311.28,249.08,490.54,357.93,179.26,108.85,0.7036,1.8,0.6
25515,2738,850.5,car,540.52,212.41,612.76,212.41,468.28,182.02,612.76,242.79,144.48,60.76,0.8375,4.5,1.8
25519,2594,850.633,car,144.5,287.63,288.72,287.63,0.28,219.64,288.72,355.63,288.44,135.99,0.8971,4.5,1.8
25520,2810,850.667,bicycle,400.72,303.76,490.33,303.76,311.11,250.05,490.33,357.48,179.23,107.43,0.7582,1.8,0.6
25521,2738,850.7,car,540.33,211.75,612.62,211.75,468.04,181.49,612.62,242.02,144.58,60.53,0.8504,4.5,1.8
25525,2594,850.833,car,144.55,287.78,288.89,287.78,0.22,219.73,288.89,355.83,288.68,136.1,0.9112,4.5,1.8
25526,2810,850.867,bicycle,400.68,303.65,489.91,303.65,311.46,249.43,489.91,357.88,178.44,108.44,0.7448,1.8,0.6
25527,2738,850.9,car,540.1,211.26,612.52,211.26,467.68,181.01,612.52,241.51,144.85,60.5,0.8573,4.5,1.8
25529,2812,850.967,motorcycle,403.08,238.94,453.16,238.94,353.0,205.48,453.16,272.41,100.17,66.92,0.6873,2.0,0.8
25531,2594,851.033,car,144.54,288.25,288.72,288.25,0.36,220.5,288.72,356.0,288.36,135.5,0.9192,4.5,1.8
25532,2810,851.067,bicycle,400.46,304.7,489.39,304.7,311.53,251.55,489.39,357.84,177.86,106.29,0.6955,1.8,0.6
25533,2738,851.1,car,539.78,211.3,612.56,211.3,467.0,181.41,612.56,241.18,145.56,59.77,0.8792,4.5,1.8
25535,2812,851.167,motorcycle,402.73,240.62,452.26,240.62,353.19,210.22,452.26,271.02,99.07,60.79,0.5703,2.0,0.8
25537,2594,851.233,car,143.66,289.27,286.82,289.27,0.5,222.8,286.82,355.73,286.31,132.93,0.9135,4.5,1.8
25538,2810,851.267,bicycle,372.47,305.34,487.84,305.34,257.1,252.59,487.84,358.08,230.74,105.49,0.7223,1.8,0.6
25539,2738,851.3,car,539.48,211.91,612.99,211.91,465.97,181.63,612.99,242.2,147.02,60.57,0.883,4.5,1.8
25541,2812,851.367,motorcycle,401.37,242.4,450.53,242.4,352.2,211.57,450.53,273.22,98.33,61.65,0.6479,2.0,0.8
25543,2594,851.433,car,142.68,288.73,284.89,288.73,0.48,221.72,284.89,355.74,284.41,134.01,0.9098,4.5,1.8
25543,2813,851.433,bicycle,336.26,212.25,351.89,212.25,320.64,194.65,351.89,229.86,31.25,35.21,0.7095,1.8,0.6
25544,2810,851.467,bicycle,370.78,305.78,485.27,305.78,256.29,253.88,485.27,357.68,228.98,103.8,0.6324,1.8,0.6
25545,2738,851.5,car,538.6,211.82,611.88,211.82,465.32,181.58,611.88,242.05,146.57,60.47,0.872,4.5,1.8
25547,2812,851.567,motorcycle,399.94,241.71,448.39,241.71,351.48,211.37,448.39,272.05,96.9,60.68,0.438,2.0,0.8
25549,2594,851.633,car,141.51,287.53,282.85,287.53,0.18,219.35,282.85,355.71,282.67,136.36,0.9026,4.5,1.8
25549,2813,851.633,bicycle,324.24,212.75,342.98,212.75,305.5,196.04,342.98,229.45,37.48,33.41,0.537,1.8,0.6
25550,2810,851.667,bicycle,369.89,305.2,484.41,305.2,255.37,252.97,484.41,357.44,229.05,104.47,0.7067,1.8,0.6
25551,2738,851.7,car,536.35,212.49,609.87,212.49,462.84,181.76,609.87,243.23,147.03,61.47,0.8411,4.5,1.8
25555,2594,851.833,car,140.81,289.36,281.18,289.36,0.45,222.88,281.18,355.84,280.72,132.96,0.8912,4.5,1.8
25556,2809,851.867,motorcycle,561.63,262.32,605.54,262.32,517.71,227.5,605.54,297.14,87.83,69.64,0.6993,2.0,0.8
25556,2810,851.867,bicycle,368.55,304.95,483.65,304.95,253.45,252.41,483.65,357.5,230.19,105.08,0.6933,1.8,0.6
25557,2738,851.9,car,534.76,212.57,605.45,212.57,464.07,181.2,605.45,243.93,141.38,62.72,0.8348,4.5,1.8
25557,2813,851.9,bicycle,315.08,211.23,327.77,211.23,302.39,192.25,327.77,230.2,25.38,37.95,0.524,1.8,0.6
25561,2594,852.033,car,140.37,289.07,280.08,289.07,0.66,222.47,280.08,355.67,279.41,133.19,0.8798,4.5,1.8
25562,2810,852.067,bicycle,368.01,301.87,483.61,301.87,252.4,248.18,483.61,355.56,231.21,107.38,0.5568,1.8,0.6
25563,2738,852.1,car,534.53,212.37,604.98,212.37,464.07,181.32,604.98,243.43,140.91,62.12,0.8177,4.5,1.8
25567,2594,852.233,car,141.26,288.44,281.55,288.44,0.97,221.32,281.55,355.56,280.58,134.23,0.8831,4.5,1.8
25569,2738,852.3,car,535.79,212.53,606.84,212.53,464.74,182.78,606.84,242.28,142.1,59.5,0.8431,4.5,1.8
25569,2809,852.3,motorcycle,565.28,265.89,605.95,265.89,524.61,228.21,605.95,303.57,81.34,75.36,0.5421,2.0,0.8
25573,2594,852.433,car,141.83,289.04,282.75,289.04,0.92,222.36,282.75,355.72,281.82,133.36,0.8731,4.5,1.8
25575,2738,852.5,car,537.51,212.81,608.67,212.81,466.36,182.71,608.67,242.9,142.31,60.19,0.8885,4.5,1.8
25579,2594,852.633,car,143.27,287.96,285.66,287.96,0.87,220.14,285.66,355.78,284.79,135.64,0.817,4.5,1.8
25581,2738,852.7,car,539.59,213.78,612.18,213.78,467.01,184.05,612.18,243.52,145.17,59.47,0.8289,4.5,1.8
25585,2594,852.833,car,144.34,291.17,288.46,291.17,0.21,225.16,288.46,357.18,288.24,132.02,0.8063,4.5,1.8
25585,2812,852.833,motorcycle,397.13,244.7,444.75,244.7,349.52,214.19,444.75,275.21,95.23,61.02,0.5335,2.0,0.8
25585,2809,852.833,motorcycle,573.28,267.92,614.38,267.92,532.17,232.09,614.38,303.74,82.21,71.66,0.5009,2.0,0.8
25587,2738,852.9,car,541.91,213.75,614.37,213.75,469.45,183.51,614.37,243.99,144.92,60.48,0.8719,4.5,1.8
25588,2814,852.933,motorcycle,543.75,326.14,583.1,326.14,504.4,292.4,583.1,359.88,78.71,67.49,0.6226,2.0,0.8
25591,2594,853.033,car,144.58,291.81,288.99,291.81,0.16,227.0,288.99,356.62,288.82,129.62,0.8481,4.5,1.8
25593,2738,853.1,car,544.54,212.76,617.09,212.76,472.0,182.51,617.09,243.01,145.08,60.5,0.8638,4.5,1.8
25594,2814,853.133,motorcycle,544.55,325.87,584.15,325.87,504.96,291.95,584.15,359.78,79.2,67.83,0.606,2.0,0.8
25594,2809,853.133,motorcycle,575.72,267.29,617.93,267.29,533.52,230.67,617.93,303.91,84.41,73.24,0.5154,2.0,0.8
25595,2815,853.167,bicycle,333.23,212.62,349.74,212.62,316.71,194.06,349.74,231.18,33.02,37.12,0.7663,1.8,0.6
25597,2594,853.233,car,146.1,289.01,291.88,289.01,0.32,221.51,291.88,356.5,291.56,134.99,0.8727,4.5,1.8
25599,2738,853.3,car,547.35,211.66,620.57,211.66,474.12,181.8,620.57,241.52,146.45,59.72,0.8225,4.5,1.8
25600,2809,853.333,motorcycle,581.43,266.42,621.04,266.42,541.82,231.18,621.04,301.66,79.22,70.48,0.4266,2.0,0.8
25603,2594,853.433,car,147.78,289.24,295.17,289.24,0.38,222.68,295.17,355.81,294.79,133.13,0.8854,4.5,1.8
25603,2814,853.433,motorcycle,571.05,323.58,634.44,323.58,507.67,287.16,634.44,360.0,126.77,72.84,0.5175,2.0,0.8
25605,2738,853.5,car,548.98,211.48,622.56,211.48,475.41,180.6,622.56,242.35,147.15,61.74,0.846,4.5,1.8
25609,2594,853.633,car,148.43,287.94,296.46,287.94,0.41,219.84,296.46,356.04,296.05,136.2,0.8888,4.5,1.8
25609,2814,853.633,motorcycle,550.61,322.82,592.05,322.82,509.17,286.27,592.05,359.38,82.88,73.11,0.5169,2.0,0.8
25611,2738,853.7,car,549.6,211.3,622.33,211.3,476.88,180.61,622.33,241.98,145.45,61.37,0.8171,4.5,1.8
25615,2594,853.833,car,149.02,288.26,297.78,288.26,0.26,220.18,297.78,356.34,297.52,136.16,0.9018,4.5,1.8
